decision_id,decision_type,action,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,inclusion_reason,exclusion_reason,evidence_anchor,source_url,query_date,decision_owner,decision_date,decision_status,double_count_key,notes
h1-include-0062,manual_include,include,issuer,issuer:TW:1423,issuer:TW:1423,-,-,-,利華,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1423,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1423,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0063,manual_include,include,issuer,issuer:TW:1432,issuer:TW:1432,-,-,-,大魯閣,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1432,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1432,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0064,manual_include,include,issuer,issuer:TW:1434,issuer:TW:1434,-,-,-,福懋,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1434,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1434,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0065,manual_include,include,issuer,issuer:TW:1435,issuer:TW:1435,-,-,-,中福,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1435,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1435,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0066,manual_include,include,issuer,issuer:TW:1436,issuer:TW:1436,-,-,-,華友聯,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1436,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1436,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0067,manual_include,include,issuer,issuer:TW:1437,issuer:TW:1437,-,-,-,勤益控,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1437,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1437,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0068,manual_include,include,issuer,issuer:TW:1438,issuer:TW:1438,-,-,-,三地開發,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1438,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1438,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0069,manual_include,include,issuer,issuer:TW:1439,issuer:TW:1439,-,-,-,雋揚,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1439,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1439,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0070,manual_include,include,issuer,issuer:TW:1440,issuer:TW:1440,-,-,-,南紡,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1440,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1440,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0071,manual_include,include,issuer,issuer:TW:1441,issuer:TW:1441,-,-,-,大東,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1441,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1441,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0072,manual_include,include,issuer,issuer:TW:1442,issuer:TW:1442,-,-,-,名軒,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1442,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1442,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0073,manual_include,include,issuer,issuer:TW:1443,issuer:TW:1443,-,-,-,立益物流,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1443,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1443,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0074,manual_include,include,issuer,issuer:TW:1444,issuer:TW:1444,-,-,-,力麗,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1444,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1444,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0075,manual_include,include,issuer,issuer:TW:1445,issuer:TW:1445,-,-,-,大宇,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1445,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1445,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0076,manual_include,include,issuer,issuer:TW:1446,issuer:TW:1446,-,-,-,宏和,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1446,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1446,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0077,manual_include,include,issuer,issuer:TW:1447,issuer:TW:1447,-,-,-,力鵬,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1447,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1447,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0078,manual_include,include,issuer,issuer:TW:1449,issuer:TW:1449,-,-,-,佳和,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1449,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1449,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0079,manual_include,include,issuer,issuer:TW:1451,issuer:TW:1451,-,-,-,年興,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1451,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1451,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0080,manual_include,include,issuer,issuer:TW:1452,issuer:TW:1452,-,-,-,宏益,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1452,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1452,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0081,manual_include,include,issuer,issuer:TW:1453,issuer:TW:1453,-,-,-,大將,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1453,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1453,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0082,manual_include,include,issuer,issuer:TW:1454,issuer:TW:1454,-,-,-,台富,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1454,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1454,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0083,manual_include,include,issuer,issuer:TW:1455,issuer:TW:1455,-,-,-,集盛,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1455,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1455,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0084,manual_include,include,issuer,issuer:TW:1456,issuer:TW:1456,-,-,-,怡華,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1456,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1456,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0085,manual_include,include,issuer,issuer:TW:1457,issuer:TW:1457,-,-,-,宜進,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1457,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1457,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0086,manual_include,include,issuer,issuer:TW:1459,issuer:TW:1459,-,-,-,聯發,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1459,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1459,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0087,manual_include,include,issuer,issuer:TW:1460,issuer:TW:1460,-,-,-,宏遠,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1460,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1460,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0088,manual_include,include,issuer,issuer:TW:1463,issuer:TW:1463,-,-,-,強盛新,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1463,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1463,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0089,manual_include,include,issuer,issuer:TW:1464,issuer:TW:1464,-,-,-,得力,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1464,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1464,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0090,manual_include,include,issuer,issuer:TW:1465,issuer:TW:1465,-,-,-,偉全,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1465,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1465,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0091,manual_include,include,issuer,issuer:TW:1466,issuer:TW:1466,-,-,-,聚隆,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1466,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1466,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0092,manual_include,include,issuer,issuer:TW:1467,issuer:TW:1467,-,-,-,南緯,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1467,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1467,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0093,manual_include,include,issuer,issuer:TW:1468,issuer:TW:1468,-,-,-,昶和,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1468,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1468,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0094,manual_include,include,issuer,issuer:TW:1470,issuer:TW:1470,-,-,-,大統新創,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1470,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1470,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0095,manual_include,include,issuer,issuer:TW:1471,issuer:TW:1471,-,-,-,首利,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1471,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1471,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0096,manual_include,include,issuer,issuer:TW:1472,issuer:TW:1472,-,-,-,三洋實業,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1472,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1472,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0097,manual_include,include,issuer,issuer:TW:1473,issuer:TW:1473,-,-,-,台南,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1473,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1473,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0098,manual_include,include,issuer,issuer:TW:1474,issuer:TW:1474,-,-,-,弘裕,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1474,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1474,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0099,manual_include,include,issuer,issuer:TW:1475,issuer:TW:1475,-,-,-,業旺,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1475,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1475,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0100,manual_include,include,issuer,issuer:TW:1476,issuer:TW:1476,-,-,-,儒鴻,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1476,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1476,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0101,manual_include,include,issuer,issuer:TW:1477,issuer:TW:1477,-,-,-,聚陽,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1477,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1477,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0102,manual_include,include,issuer,issuer:TW:1503,issuer:TW:1503,-,-,-,士電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1503,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1503,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0103,manual_include,include,issuer,issuer:TW:1504,issuer:TW:1504,-,-,-,東元,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1504,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1504,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0104,manual_include,include,issuer,issuer:TW:1506,issuer:TW:1506,-,-,-,正道,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1506,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1506,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0105,manual_include,include,issuer,issuer:TW:1512,issuer:TW:1512,-,-,-,瑞利,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1512,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1512,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0106,manual_include,include,issuer,issuer:TW:1513,issuer:TW:1513,-,-,-,中興電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1513,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1513,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0107,manual_include,include,issuer,issuer:TW:1514,issuer:TW:1514,-,-,-,亞力,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1514,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1514,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0108,manual_include,include,issuer,issuer:TW:1515,issuer:TW:1515,-,-,-,力山,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1515,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1515,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0109,manual_include,include,issuer,issuer:TW:1516,issuer:TW:1516,-,-,-,川飛,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:1516,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:1516,H1 人闸批准；仅在本行 product_scope 内有效。
